block_index,frames,chain_us,max_one_us,deadline_us,late_start_us,automated
1933,64,79.6,8.5,1333.33333333,513.567,0
1934,64,71,8.7,1333.33333333,1072.634,0
1935,64,67,9,1333.33333333,1752,1
1936,64,58.9,7.1,1333.33333333,502.867,0
1937,64,57.3,6,1333.33333333,1068.734,0
1938,64,113.1,30.5,1333.33333333,1785.3,0
1939,64,77.2,7.7,1333.33333333,589.567,0
1940,64,58.6,6.1,1333.33333333,1073.834,0
1941,64,66.4,8.3,1333.33333333,1743.6,0
1942,64,58.8,7.2,1333.33333333,494.667,0
1943,64,72.8,9.3,1333.33333333,1076.934,0
1944,64,63.9,7.7,1333.33333333,1740,0
1945,64,54,5.5,1333.33333333,487.467,0
1946,64,55.8,5.9,1333.33333333,1070.334,0
1947,64,68.9,8.2,1333.33333333,1746.1,0
1948,64,84.6,29.7,1333.33333333,499.567,0
1949,64,108.4,13.2,1333.33333333,1088.934,0
1950,64,76.4,9.5,1333.33333333,1762.7,1
1951,64,65.7,7.2,1333.33333333,523.667,0
1952,64,82.6,9.6,1333.33333333,583.634,0
1953,64,75.4,8.7,1333.33333333,986.6,0
1954,64,69.3,7.2,1333.33333333,1654.167,0
1955,64,80.8,8.2,1333.33333333,411.134,0
1956,64,69,7.1,1333.33333333,986.6,0
1957,64,93.7,11.7,1333.33333333,1660.467,0
1958,64,83.8,10.3,1333.33333333,446.634,0
1959,64,75.7,9.1,1333.33333333,988.6,0
1960,64,102.1,30.4,1333.33333333,1160.267,0
1961,64,150.1,31.3,1333.33333333,1838.134,0
1962,64,83.5,8.5,1333.33333333,681,0
1963,64,78.5,9.4,1333.33333333,1163.167,0
1964,64,86.2,9.6,1333.33333333,1835.534,0
1965,64,76.7,8.3,1333.33333333,621.9,1
1966,64,108.5,11.7,1333.33333333,1169.467,0
1967,64,69.9,8.5,1333.33333333,1825.334,0
1968,64,59.6,6.7,1333.33333333,578.7,0
1969,64,91.6,11.5,1333.33333333,1166.567,0
1970,64,85.1,10.7,1333.33333333,1832.434,0
1971,64,81,8.1,1333.33333333,609.1,0
1972,64,96.2,12.2,1333.33333333,1169.067,0
1973,64,78,9.5,1333.33333333,1834.734,0
1974,64,70.4,8.6,1333.33333333,601,0
1975,64,79.2,9.8,1333.33333333,1170.467,0
1976,64,85.5,10.9,1333.33333333,1838.234,0
1977,64,81.1,8.2,1333.33333333,616,0
1978,64,69.1,7.3,1333.33333333,1165.167,0
1979,64,79.4,9,1333.33333333,1839.834,0
1980,64,74.3,8.3,1333.33333333,618.1,1
1981,64,105.9,13.3,1333.33333333,1173.267,0
1982,64,86,9.8,1333.33333333,1831.334,0
1983,64,74.9,8.3,1333.33333333,605,0
1984,64,73.7,11.8,1333.33333333,1159.267,0
1985,64,82.3,11.2,1333.33333333,1839.134,0
1986,64,68.6,7.5,1333.33333333,609.2,0
1987,64,71.5,7.7,1333.33333333,676.967,0
1988,64,62.4,7.8,1333.33333333,1336.434,0
1989,64,54.3,5.6,1333.33333333,82.9,0
1990,64,76.4,9.6,1333.33333333,1677.967,0
1991,64,69.6,8.7,1333.33333333,442.134,0
1992,64,70.4,8.7,1333.33333333,1009.1,0
1993,64,70.8,9.1,1333.33333333,1675.567,0
1994,64,56.9,5.8,1333.33333333,436.934,0
1995,64,100.5,12.2,1333.33333333,1039,1
1996,64,181.8,47.7,1333.33333333,1710.267,0
1997,64,104.5,12,1333.33333333,589.334,0
