block_index,frames,chain_us,max_one_us,deadline_us,late_start_us,automated
1275,64,78.3,9.2,1333.33333333,869.4,1
1276,64,64.6,7.6,1333.33333333,1517.967,0
1277,64,53.7,6.3,1333.33333333,257.634,0
1278,64,60.2,7.3,1333.33333333,1853.5,0
1279,64,54,6.9,1333.33333333,588.667,0
1280,64,124.4,14.1,1333.33333333,1189.034,0
1281,64,60.2,7.7,1333.33333333,1853.4,0
1282,64,55.1,7.2,1333.33333333,588.767,0
1283,64,68.9,8.9,1333.33333333,1184.334,0
1284,64,82.4,11.1,1333.33333333,2360.1,0
1285,64,74.9,8.7,1333.33333333,1119.667,0
1286,64,82.3,9,1333.33333333,1238.334,0
1287,64,71.2,8,1333.33333333,1905.3,0
1288,64,57.2,6.5,1333.33333333,651.567,0
1289,64,98,11.3,1333.33333333,1242.434,0
1290,64,83.9,10.1,1333.33333333,34.4,1
1291,64,62.9,7.4,1333.33333333,1569.467,0
1292,64,57.5,6.7,1333.33333333,307.434,0
1293,64,90.8,10.9,1333.33333333,911.1,0
1294,64,59.3,7.1,1333.33333333,1570.067,0
1295,64,52.7,5.5,1333.33333333,304.434,0
1296,64,88.7,11.3,1333.33333333,911.3,0
1297,64,71.6,8.8,1333.33333333,1077.367,0
1298,64,70.8,8.2,1333.33333333,1745.334,0
1299,64,67.8,8.9,1333.33333333,493.1,0
1300,64,90.3,13.3,1333.33333333,1083.967,0
1301,64,89.7,10.7,1333.33333333,1749.934,0
1302,64,89,10.4,1333.33333333,518.7,0
1303,64,84.2,9.5,1333.33333333,1079.067,0
1304,64,89,11.9,1333.33333333,1742.834,0
1305,64,70.7,8,1333.33333333,524,1
1306,64,95.8,10.8,1333.33333333,1085.567,0
1307,64,60.6,7.1,1333.33333333,1741.234,0
1308,64,57.5,6.9,1333.33333333,477.2,0
1309,64,67.5,7.8,1333.33333333,1080.867,0
1310,64,64.3,7.7,1333.33333333,1742.234,0
1311,64,56.2,7.1,1333.33333333,481.8,0
1312,64,58.1,7,1333.33333333,1074.467,0
1313,64,93.5,11.9,1333.33333333,1751.534,0
1314,64,82,8.4,1333.33333333,524.9,0
1315,64,61.4,8.3,1333.33333333,1097.067,0
1316,64,97.3,13.5,1333.33333333,1755.034,0
1317,64,87.5,11,1333.33333333,532.1,0
1318,64,99.2,12.8,1333.33333333,590.167,0
1319,64,69.3,7.8,1333.33333333,1254.534,0
1320,64,93.8,10.7,1333.33333333,1445.9,1
