block_index,frames,chain_us,max_one_us,deadline_us,late_start_us,automated
220,64,92.8,11.3,1333.33333333,994.067,0
221,64,76.3,8.4,1333.33333333,1652.534,0
222,64,70.8,8.1,1333.33333333,405.6,0
223,64,65,7.2,1333.33333333,980.367,0
224,64,62.6,7.1,1333.33333333,1644.734,0
225,64,56.4,6.6,1333.33333333,393,1
226,64,63.5,7.6,1333.33333333,981.067,0
227,64,55.4,5.8,1333.33333333,1644.734,0
228,64,54.1,5.5,1333.33333333,375.3,0
229,64,72,9.4,1333.33333333,983.867,0
230,64,75.5,10,1333.33333333,1648.234,0
231,64,70.8,8.3,1333.33333333,400.7,0
232,64,70.9,8.5,1333.33333333,979.767,0
233,64,71.9,8.9,1333.33333333,1654.534,0
234,64,64.8,6.6,1333.33333333,403.4,0
235,64,71.8,8.4,1333.33333333,980.767,0
236,64,144.5,44.3,1333.33333333,1694.234,0
237,64,83.5,9.7,1333.33333333,518.8,0
238,64,83.6,9.2,1333.33333333,988.767,0
239,64,88.1,9.5,1333.33333333,1655.734,0
240,64,86.1,9.4,1333.33333333,434.4,1
241,64,82.6,9.4,1333.33333333,986.867,0
242,64,78,9.4,1333.33333333,1652.634,0
243,64,64.6,6.8,1333.33333333,407.7,0
244,64,78.4,8.1,1333.33333333,986.167,0
245,64,78.3,8.1,1333.33333333,1658.434,0
246,64,84,10.3,1333.33333333,415.7,0
247,64,70.2,8.3,1333.33333333,986.567,0
248,64,169.1,61.5,1333.33333333,1656.834,0
249,64,86.9,10.6,1333.33333333,505.9,0
250,64,71.6,8.9,1333.33333333,986.067,0
251,64,71.8,8.8,1333.33333333,1651.934,0
252,64,67.7,8,1333.33333333,400.8,0
253,64,99.5,11.1,1333.33333333,1003.167,0
254,64,81.4,9,1333.33333333,1656.234,0
255,64,70,8.1,1333.33333333,425.4,1
256,64,83.4,9.2,1333.33333333,989.767,0
257,64,69.9,8,1333.33333333,1161.334,0
258,64,70.7,8.1,1333.33333333,1838.3,0
259,64,67.4,7.8,1333.33333333,585.967,0
260,64,121.9,19.7,1333.33333333,1204.434,0
261,64,86.5,10.2,1333.33333333,1838.8,0
262,64,84,10.1,1333.33333333,604.467,0
263,64,64,9.1,1333.33333333,1165.034,0
264,64,62.8,7.2,1333.33333333,1824.3,0
265,64,67.9,8.2,1333.33333333,564.167,0
266,64,114.2,14.7,1333.33333333,1213.734,0
267,64,78.7,9.3,1333.33333333,1835.9,0
268,64,68.7,8.3,1333.33333333,591.867,0
269,64,83.7,9.1,1333.33333333,676.934,0
270,64,92.2,10.5,1333.33333333,1370.6,1
271,64,82.8,9.5,1333.33333333,141.767,0
272,64,67,7.5,1333.33333333,1671.634,0
273,64,55,6.4,1333.33333333,413.7,0
274,64,90.1,10.7,1333.33333333,1017.967,0
